"","GSM15785","GSM15786","GSM15787","GSM15788","GSM15789","GSM15790","GSM15791","GSM15792","GSM15794","GSM15795"
"201593_s_at",63.6337080734632,55.3132425789698,55.5310954493625,-15.0975257353931,-47.7609571039687,98.5195081653912,79.314396306756,-133.342273974158,26.432277380038,39.815961537179
"201594_s_at",125.365350013885,-41.6620163081379,-31.3632322033677,-60.8338323685222,-57.0262388306425,23.177172129043,76.6114935589727,-191.055937913021,16.5967368871859,18.0720325571735
"201595_s_at",101.508299437786,14.3147004014714,2.01574989231906,-40.8625451680431,-68.6375070083779,45.7385256733376,62.716827200493,-219.972993128769,23.8544636226142,49.8429991968538
"201596_x_at",74.4334202697038,-7.29225429468771,-1.77801589394252,4.21757160286663,-28.0808197656851,35.330811105796,-57.056344775971,108.830848366779,25.2741372462355,38.3327171760523
"201597_at",140.435708566825,-43.0621753107636,-44.8378361760732,-54.0264239594587,-105.844445216496,12.3900056355891,71.3884060415715,-218.113114970744,41.3380381906497,26.4560140981265
"201598_s_at",15.9385355183946,98.2354981314108,83.6087867588715,46.9030806997527,-31.3911329547301,99.8831523081575,-19.3190227193336,59.1168563321405,-10.2637188895012,38.0836372268615
"201599_at",0.49281246980261,132.553789643934,110.554850734908,22.3190898486299,-93.2301693943958,206.382237286534,179.954064299583,-334.503096839265,-10.1754725883754,20.5809762352174
"201600_at",232.467239132676,-144.073437172181,-160.17422785164,-104.353137103718,-81.1047568408166,-71.1296869760582,12.252916796502,-189.420102640278,2.61379648340775,34.8128895694909
"201601_x_at",201.760032917977,-129.246630674978,-117.300580517593,-81.6463040279877,-60.029652025644,-35.361531042856,5.31738020271105,-129.506478832219,16.505737787233,5.65479882993367
"201602_s_at",-47.2643605969468,129.459683884746,106.541215425784,-18.1486431873363,-62.8583754498694,245.879350998899,262.857011229805,-341.177316160108,-23.0270655368831,40.2174644093666
"201603_at",204.533571495951,-98.5615832540439,-105.779708228931,-21.4716491381855,-57.9478586940825,-78.2394947292341,-87.2707885122463,20.2481375260543,30.2111920984833,4.1724972225934
"201604_s_at",-56.367145172106,186.971498237182,140.732474825025,14.0609594464121,-61.2396123358823,172.825418012892,116.884794774049,-138.667947147263,6.6442224420229,45.744241214345
"201605_x_at",252.695200560103,-127.254211265233,-172.14713523328,-106.72476627496,-75.7160956718889,-66.2272834613406,1.66069714484623,-181.934613930414,17.8819968328498,22.0257541196909
"201606_s_at",193.332935330672,-112.275351555357,-129.787493326485,-81.2750523474744,-74.863536488461,-26.2814907609448,62.0689241010994,-259.461111165189,23.5787467699096,20.6287405990329
"201607_at",287.936511048509,-221.574257531823,-232.301384283333,-113.958424254205,-65.5963016563638,-142.10698602431,-58.459984475818,-76.4435300015842,33.9574827394107,27.4477374889301
"201608_s_at",39.9350497479739,62.3081645664181,59.4435677602413,-20.1221893680163,-76.9316654244508,125.482187105833,125.119255299303,-215.414034562957,24.5247618845654,47.9854021325864
"201609_x_at",31.2931373413582,35.3337520919024,64.1083060856773,-20.6469353608544,-86.0230012538225,124.446617384496,113.965516237365,-288.914743522321,11.3974270268466,30.2139875525867
"201610_at",30.4882294972296,29.4351199094925,50.1087475103505,-11.3030951543818,-34.5441031670217,64.8786501544621,39.0113826398061,-27.5446221653188,8.41515027750956,23.320183555526
"201611_s_at",126.405773774301,-37.6188801779118,-25.8609629917198,-89.1371055841045,-82.9840636055004,48.448165825975,51.7357409639793,-174.379830630387,10.5794946241913,12.9536099457546
"201612_at",106.815241866254,-14.2199535659134,-27.823904624903,-32.7615509468942,-28.5880264325762,-36.3232334848745,-66.3397331708272,54.6069084854837,14.6507192031511,11.4652807476725
"201613_s_at",-71.1279703518461,199.71660674859,216.406939056203,48.3248635532134,-20.2855539763057,194.992058930061,96.9714853545087,-107.769909964928,5.56642944869167,34.5422149681323
"201614_s_at",12.90542366309,81.1499410766013,53.6951638718807,-0.11020890950164,-46.9857104843215,109.413695290335,34.9335611496466,-12.1906888295616,13.6492973254776,26.8880909454005
"201615_x_at",148.976305799494,-55.720342530703,-72.4139251476232,-54.5389722985515,-45.7388172085343,-6.22678338836967,-34.3324147235422,-57.268650523785,49.9177644334488,22.2599240956729
"201616_s_at",122.184156919393,-39.2801079818739,-27.7144895389901,-50.6636182223648,-52.1082825000288,36.1860167616341,57.5893063498466,-167.023747078131,19.874286085092,11.1451513267669
"201617_x_at",174.768509219372,-78.2224983002917,-95.1115526953245,-52.5713066903425,-90.7644891977801,-24.0891968997729,24.25805431848,-154.147481494269,19.0274096813932,-0.361445216888741
"201618_x_at",172.189776136348,-85.1745514827239,-92.6262932298913,-67.1453722709494,-76.4158563981182,4.30974412375662,73.6182477792011,-291.491207272367,14.4400395122794,-3.62536966011314
"201619_at",273.315716386105,-122.075405375335,-157.642131076268,-109.372748703832,-82.988788616929,-92.3997482178443,-33.9113006985807,-113.46553798043,34.6452560027907,11.3220143228399
"201620_at",54.9035117492486,29.3307746864004,61.5204471432451,65.6459699979816,-33.5927702700897,45.8859308675318,-65.1708987162422,160.765774236898,31.2245148913387,42.6703069281923
"201621_at",280.322707938698,-193.17156598225,-238.621023596233,-115.659306203955,-72.2221389747649,-128.325641814572,-50.500241026613,-128.874485321107,69.8040122646568,-3.18805965440633
"201622_at",149.009250811545,-37.8191527789812,4.3756221178905,0.484904332309981,-44.4076237599133,-62.1772337744386,-137.779901140659,230.545270655817,46.4887998188956,48.8884654959065
"201623_s_at",-18.948235646988,155.315329333171,103.342440670336,-25.9979535137361,-114.008369089937,230.236043793864,315.412434539943,-519.463700025391,-22.0271660214704,50.2352763251911
"201624_at",117.559314845811,-19.0167530523637,-1.97930200300022,-54.9203275677698,-55.9929871857946,51.181370731768,17.432946149,-128.82686424741,10.1972872681955,18.1601607136015
"201625_s_at",109.065444869264,-39.1976590424163,-43.0855076123908,-36.7496964226374,-84.1525193420126,110.915306072478,84.8989973755416,-333.738186896643,20.3913466851068,33.8990134773873
"201626_at",152.546114999282,-44.8334158396781,-131.016627873698,-74.4366844620917,-106.594744905303,31.3913659970936,159.804936001838,-418.974422266484,3.44883215485365,7.34129691161174
"201627_s_at",196.92987467421,-106.183692805385,-149.312447292811,-94.8022024974097,-61.2998449100654,-44.4626265568695,68.8939818065801,-254.89902010258,57.475919375862,16.6352894344069
"201628_s_at",51.8784114079376,26.9703008367926,4.00617448037307,-54.7314984092365,-108.022558733156,134.199659039471,232.913897368326,-522.290100643173,36.1275529690927,26.012429217975
"201629_s_at",11.1665946409901,125.038455280269,141.218479358772,-25.0733558067531,-75.2747858926805,208.245945161916,213.414511434954,-351.857337558317,13.4164317540396,32.5265518973252
"201630_s_at",110.998181137666,55.2822272474404,-26.8752395209509,-56.3289657553928,-77.858904477715,90.4160481057255,152.638323132065,-375.288898571887,25.1625086019894,26.1753411827452
"201631_s_at",55.4167982928433,54.8546001319729,63.4611107837905,-19.3269219763759,-45.5947190909394,92.2724484053353,61.2470372184658,-92.0150258082074,8.27722301644162,29.8844883786234
"201632_at",-11.1937390949466,128.574828958266,130.42875117733,14.627223870998,-65.6317254272484,162.677232484472,84.6394409884556,-84.3502712895129,-8.21227878903628,27.9446867121087
"201633_s_at",70.3796127049116,54.7771659383732,36.2304477221773,0.533433291978997,-31.9426668548033,44.5516109510578,-19.0462522531367,12.4304187177762,30.6877405514565,9.30541150069003
"201634_s_at",14.0108845064928,94.0392746634147,111.89085407763,-53.833015344073,-75.002792772095,192.643775542594,185.593081960809,-380.725932017679,11.0679376122119,24.8741945623159
"201635_s_at",135.752365720707,-6.99255000136371,13.9552365110266,-45.5686258978284,-60.9131036141046,56.4643362495192,57.2016100248069,-121.108383215388,12.1334753036909,21.047923003213
"201636_at",200.170046752134,-102.803158885367,-101.284595072822,-81.4170905615726,-72.0593088790172,-24.7892650771032,39.9955281672329,-169.299633884251,-1.55897761299757,25.2207556887789
"201637_s_at",-0.565146355122874,150.261703238718,163.305548290373,43.3213376756513,-41.5596383652865,141.264695274447,37.0257316997953,21.5952920221635,4.32453907512769,37.2181564946632
"201638_s_at",136.143302803657,-42.8203344694834,-87.7818030749825,-84.8370930376036,-64.4228504427033,3.20957975558672,59.9976328822368,-222.03031135798,16.0143233695828,23.8267500664656
"201639_s_at",159.169344680416,-62.8187503181684,-72.293909456992,-21.1053357451181,-50.7557787436416,-43.576159850031,-110.294317165806,135.959982307145,48.4540374356124,16.9505692426773
"201640_x_at",-31.1062237341418,151.596054683868,138.568410926057,-1.68673080469321,-59.4048274545311,190.665755522999,223.109971415596,-326.974884857705,13.9711622958252,6.19585889414733
"201641_at",153.69711857803,-65.9975972470936,-64.3195956838068,-39.7332845691941,-46.7507981497471,-64.974199948898,-92.6663723783707,62.5095120053093,52.440831218989,17.501837266866
"201642_at",115.061898887418,-7.29063071164751,-25.4611039270022,-81.1565529218611,-120.534546022211,115.417703171933,198.577541706995,-496.424835079394,8.46249657194315,38.7697593341145
"201643_x_at",-92.9227125370903,208.06972622673,202.504562739095,48.461888703369,-56.4943256269651,209.284398907423,127.24853375165,-145.833785892698,-2.77935589038519,39.8688965026142
"201644_at",123.150008852258,-20.0993507247059,-25.7522880722504,-54.5575226685623,-65.9619469092893,25.2324097628534,68.1649090743762,-174.210662282542,31.1344335365683,19.9100612722075
"201645_at",132.907567193784,-2.67409264962336,-22.973594689565,-53.9349251332116,-66.9121799150455,4.80534698430333,20.0270638042468,-140.086884527601,39.2286581611361,19.0976192870066
"201646_at",110.82853589824,-10.267178083909,-55.3543828235881,-84.2456237267002,-93.8439076412924,119.411218520773,222.310177306477,-516.989734044623,-0.38383357321311,40.2520884866447
"201647_s_at",88.5612768031448,-2.65246907455402,-16.7839835211581,-58.3195857163936,-84.8367746024941,94.5302819925132,161.447236553777,-313.46562671766,-11.5277042102735,18.3623194724298
"201648_at",-25.7625751728235,120.98027553371,117.253284183283,-32.0453855098554,-47.7400863325278,216.659332547464,207.21653514268,-300.714317204254,-30.161612525042,23.2977463306734
"201649_at",84.9108794443865,45.9449310780465,67.8514527448687,25.6366010550778,-37.3848067144521,32.4448532579089,-73.5417558735529,132.272387636566,21.1077754919763,18.9905043982753
"201650_at",150.927186937154,-58.2493631448764,-68.8568403525623,-44.4648882947616,-66.7983623813177,0.0456378616648854,20.2852305945434,-127.867223385129,-7.05774300800026,-12.2053890667391
"201651_s_at",20.6084096743887,113.812823513465,142.212406719249,31.0733331556771,-47.2633423454037,122.501702163592,45.256392515095,-5.85471665444447,4.79741020473341,45.1397808138859
"201652_at",166.585251135099,-63.4710487745032,-53.8900330246553,-23.3316080085657,-73.6945963042432,-21.9626397418729,-18.9178437058938,-23.4020798644336,33.1984320333115,36.0576964906406
"201653_at",-72.4402420412646,191.888040979497,181.15908120571,5.73507581608565,-82.054160308108,250.528760905846,225.025713934067,-259.884497203727,-16.0501878724294,45.8506949465257
"201654_s_at",143.522352137668,-61.8812386632417,-109.894172378033,-65.4749994615251,-62.6446171224832,-11.2850065227255,54.6933360031957,-193.075354181942,33.9908970299256,28.9742597963469
"201655_s_at",276.286935734026,-209.596463516563,-199.875150623481,-136.290008382319,-44.6083260200164,-86.6008486011917,-23.0485576732039,-190.371460077845,31.3818989432904,-15.5039748541837
"201656_at",110.211104457582,13.7984923591826,19.3076693817029,-39.9072986785554,-59.0520646934361,55.6101547770237,39.8340454371876,-102.599193169075,7.61410726128262,20.0172271437266
"201657_at",-45.5516578976462,130.534499189369,165.615410430949,68.0257003292451,-34.9190970423812,141.820301842084,58.6561298746933,-59.0322017550984,4.71160718808031,14.164102992049
"201658_at",-8.78539932984098,120.031551032995,118.764925193204,-24.4076541589799,-49.0893852117435,153.389024211771,130.007412989911,-184.608622621513,-1.77637872792844,25.6945601092224
"201659_s_at",-186.391046992602,331.974319543811,317.332104150107,76.3641080235417,-39.1283190132737,313.792363459201,214.91346557826,-181.724991206546,8.19188379909766,67.6826432641851
"201660_at",39.090944343889,62.796028074847,42.654680256594,-47.2522792025884,-36.4577131234249,140.094520971171,163.084303783992,-260.770388601952,23.5422475171149,25.3121665225314
"201661_s_at",-192.638040577046,310.589461946331,341.277988128487,100.038768319292,-27.4486414208227,293.220959788385,160.295993830911,-68.1093126882498,-14.164184107847,41.6320123716197
"201662_s_at",92.4128530687251,2.44286963978103,-24.3482147041127,-35.3113111630502,-97.4126185219271,113.394634253554,165.047830962281,-339.987723508591,21.9117775458939,32.3145733582282
"201663_s_at",219.148312641834,-157.31833159022,-139.659498186396,-106.962357707212,-89.9329942880334,-6.70280442021884,115.193682114877,-396.676960633114,18.2957441661383,28.0247403902217
"201664_at",45.4544428973506,75.14552608902,75.6429938375096,-38.5225898732549,-86.3642872748779,124.88149406293,107.704357637707,-215.217457830559,19.2885353566671,31.7039607596581
"201665_x_at",249.563607777726,-137.10587877595,-152.317191422609,-109.015700959656,-78.3576521316005,-43.249400430485,49.0809310385934,-253.718875436665,40.3984940154899,23.8138566315165
"201666_at",57.1102871856077,62.1376755414118,27.3775335002766,-36.3673624766564,-77.9653519924571,155.388263506396,175.214532151572,-328.923210564009,17.1852513474756,21.6520226342707
"201667_at",246.111280385044,-149.981545001045,-182.288388085839,-107.837188361305,-59.870054591936,-60.0148942981227,32.2146093562813,-227.133129149872,21.640248242573,17.1072091608351
"201668_x_at",209.525561522062,-136.247901092878,-123.275594113852,-90.4819171607288,-53.1884937457228,-109.751137531408,-93.6762015725834,-17.8929145248325,55.9607962554441,11.351890860088
"201669_s_at",12.0976637006653,90.5924677267145,49.3760930518389,-31.6479987316019,-106.16299582621,204.899193537743,185.226180747481,-425.013106942511,-1.91018905582766,26.6970431036655
"201670_s_at",123.564222704216,-17.0574455569553,-24.9539549865332,-26.9310892140693,-73.8330358195237,46.4278892176292,53.6095212775873,-152.352000199198,25.616093891464,21.598414173382
"201671_x_at",145.663628157456,-44.2498133546483,-86.5521787126247,-55.5092473680984,-72.9582337393433,55.359305488295,51.2586829686641,-178.464576428683,11.2489935791605,17.1261734972371
"201672_s_at",-0.198061638283287,145.029255774238,136.838184965765,12.0073928500756,-69.3260280233313,195.223978760747,177.205077310205,-307.900763176076,-11.218132564006,58.196957081901
"201673_s_at",9.66904153623165,91.5671712125857,82.4374167420755,-1.93118008328983,-64.8633604682893,135.393018094341,163.911056566102,-251.394058804171,9.4289047678791,28.4933481963539
"201674_s_at",108.77470512122,35.3746440787191,60.6216013768227,26.2395484085136,-16.8735697673725,19.4256301302402,-102.104997454381,262.532603476438,22.4462211576489,25.1362921782437
"201675_at",71.5171369728419,22.0243408402974,51.202628483494,2.08262890401087,-60.2705746340344,47.4878988800588,12.1334714600197,-74.9722864072784,6.7409732813656,12.9695596130974
